plant       ,year        ,productivity
10459.000,87.000000,3888.7903
10459.000,88.000000,3666.7116
10459.000,89.000000,3467.6866
10459.000,90.000000,3604.4207
10459.000,91.000000,5321.1264
10460.000,81.000000,4200.4041
10460.000,82.000000,4303.8983
10460.000,83.000000,4298.8766
10460.000,84.000000,4427.2541
10460.000,85.000000,4281.5807
10460.000,86.000000,4321.8134
10460.000,87.000000,4076.3703
10460.000,88.000000,3939.2903
10460.000,89.000000,4157.1766
10460.000,90.000000,3970.1298
10460.000,91.000000,4377.9027
10461.000,84.000000,3280.1211
10461.000,85.000000,3598.8576
10461.000,86.000000,3734.7918
10461.000,87.000000,4053.9584
10461.000,88.000000,3507.2825
10461.000,89.000000,3565.5093
10461.000,90.000000,3648.1414
10461.000,91.000000,3689.0935
10462.000,81.000000,3847.8867
10462.000,82.000000,4007.8745
10462.000,83.000000,4227.4762
10462.000,84.000000,4062.4372
10462.000,85.000000,3975.0404
10462.000,86.000000,3686.0879
10462.000,87.000000,3836.4729
10462.000,88.000000,4217.9346
10462.000,89.000000,4320.3533
10462.000,90.000000,4004.3042
10462.000,91.000000,3258.7027
10463.000,81.000000,6066.1905
10463.000,82.000000,5888.7446
10463.000,83.000000,5862.5201
10463.000,84.000000,5989.7662
10463.000,85.000000,6445.3771
10463.000,86.000000,6419.6200
10463.000,87.000000,6442.1563
10463.000,88.000000,7042.5801
10463.000,89.000000,6690.7822
10463.000,90.000000,6487.6660
10463.000,91.000000,6803.7428
10464.000,82.000000,3949.1397
10464.000,83.000000,3550.4895
10464.000,84.000000,3738.6966
10464.000,85.000000,3500.4814
10464.000,86.000000,3707.8177
10464.000,87.000000,3753.0877
10464.000,88.000000,3477.6347
10464.000,89.000000,3954.9598
10464.000,90.000000,3583.5007
10465.000,81.000000,4718.4284
10465.000,82.000000,4907.2303
10465.000,83.000000,4437.0694
10465.000,84.000000,5304.1271
10465.000,85.000000,5027.2096
10465.000,86.000000,5208.8618
10466.000,81.000000,3964.8724
10466.000,82.000000,3891.3066
10466.000,83.000000,4100.4890
10466.000,84.000000,4557.0995
10466.000,85.000000,4496.4843
10466.000,86.000000,4359.2144
10466.000,87.000000,4094.1306
10466.000,88.000000,4503.1424
10466.000,89.000000,4636.3282
10466.000,90.000000,4724.4569
10466.000,91.000000,4799.7100
10467.000,81.000000,4265.1347
10467.000,82.000000,3820.8004
10467.000,83.000000,3982.9463
10467.000,84.000000,4312.4459
10467.000,85.000000,4119.3595
10467.000,86.000000,3967.3925
10467.000,87.000000,4071.0793
10467.000,88.000000,4211.9236
10467.000,89.000000,4273.6050
10467.000,90.000000,4088.4734
10467.000,91.000000,4149.9986
10469.000,81.000000,4398.0858
10469.000,82.000000,5536.5249
10469.000,83.000000,4833.9695
10469.000,84.000000,5514.3352
10469.000,85.000000,5120.8528
10469.000,86.000000,4677.8167
10469.000,87.000000,5246.1915
10469.000,88.000000,5734.0194
10469.000,89.000000,5551.5239
10469.000,90.000000,6041.0132
10469.000,91.000000,5425.8510
10470.000,81.000000,4736.5688
10470.000,82.000000,3969.3758
10470.000,83.000000,4033.3667
10470.000,84.000000,4693.5286
10470.000,85.000000,4371.8381
10470.000,86.000000,4489.4566
10470.000,87.000000,3301.0081
10470.000,88.000000,4036.3913
10470.000,89.000000,3914.9679
10470.000,90.000000,3938.1290
10470.000,91.000000,3630.4947
10471.000,81.000000,4005.5913
10471.000,82.000000,4252.7820
10471.000,83.000000,4736.8500
10471.000,84.000000,3936.9355
10471.000,85.000000,3982.2751
10471.000,86.000000,4109.3730
10471.000,87.000000,3554.4491
10471.000,88.000000,4050.5179
10471.000,89.000000,3699.8109
10471.000,90.000000,3118.3369
10471.000,91.000000,3196.0504
10472.000,81.000000,5197.3302
10472.000,82.000000,5385.7302
10472.000,83.000000,4088.3352
10472.000,84.000000,4475.0308
10472.000,85.000000,5655.2395
10472.000,86.000000,6419.5842
10472.000,87.000000,6157.9767
10472.000,88.000000,7345.3051
10472.000,89.000000,6772.3681
10472.000,90.000000,6365.3923
10472.000,91.000000,7456.8943
10473.000,81.000000,3037.4408
10473.000,82.000000,3515.4039
10473.000,83.000000,2951.9907
10473.000,84.000000,3520.6064
10473.000,85.000000,3607.7637
10473.000,86.000000,3512.4851
10473.000,87.000000,4240.6378
10474.000,81.000000,4690.2018
10474.000,82.000000,3985.7728
10474.000,83.000000,3795.9117
10474.000,84.000000,3613.0905
10474.000,85.000000,3571.4451
10474.000,86.000000,3001.2825
10474.000,87.000000,3951.4002
10474.000,88.000000,4236.7410
10475.000,82.000000,3039.4899
10475.000,83.000000,3392.0782
