plant          ,year           ,CD-productivity
12268.000,89.000000,1104.3850
12268.000,90.000000,1112.7805
12268.000,91.000000,1350.2035
12269.000,81.000000,1052.0922
12269.000,82.000000,1351.5959
12269.000,83.000000,1151.3365
12269.000,84.000000,1254.7165
12269.000,85.000000,1753.0120
12269.000,86.000000,951.93181
12269.000,87.000000,1216.2591
12269.000,88.000000,1220.2421
12269.000,89.000000,1192.6337
12269.000,90.000000,1169.7242
12269.000,91.000000,1359.9884
12270.000,81.000000,1822.8710
12270.000,82.000000,1944.8371
12270.000,83.000000,2101.1770
12270.000,84.000000,2145.7960
12270.000,85.000000,2159.1112
12270.000,86.000000,1985.8910
12270.000,87.000000,1133.2815
12270.000,88.000000,1891.0778
12270.000,89.000000,1547.2264
12270.000,90.000000,1341.6540
12270.000,91.000000,1256.8044
12271.000,81.000000,12691.272
12271.000,82.000000,13309.225
12271.000,83.000000,12419.029
12271.000,84.000000,14040.642
12271.000,85.000000,14279.877
12271.000,86.000000,14382.515
12271.000,87.000000,17851.520
12271.000,88.000000,18195.956
12271.000,89.000000,20340.035
12271.000,90.000000,19430.132
12271.000,91.000000,22532.372
12296.000,87.000000,2096.2306
12296.000,88.000000,1854.7644
12296.000,89.000000,1790.5231
12296.000,90.000000,1523.7433
12296.000,91.000000,1768.3189
12671.000,84.000000,2646.6797
12671.000,87.000000,3477.5143
12671.000,88.000000,3905.5766
12671.000,89.000000,2662.6417
12671.000,90.000000,2521.0107
12671.000,91.000000,3136.1297
12676.000,90.000000,1610.3270
12676.000,91.000000,1912.7425
12685.000,90.000000,5238.3471
12693.000,81.000000,4796.9463
12693.000,85.000000,5977.7830
12693.000,89.000000,6594.1509
12699.000,81.000000,1555.8394
12710.000,83.000000,5385.0728
12710.000,86.000000,5276.8745
12720.000,82.000000,536.26353
12720.000,83.000000,490.62136
12720.000,84.000000,792.37135
12737.000,81.000000,1192.8584
12737.000,88.000000,948.30335
12737.000,89.000000,863.68625
12737.000,90.000000,800.28472
12746.000,81.000000,2657.1719
12746.000,82.000000,2644.7562
12746.000,83.000000,2546.9807
12746.000,84.000000,2602.9862
12746.000,85.000000,3102.8632
12746.000,86.000000,2937.2749
12746.000,87.000000,3513.6592
12746.000,88.000000,4715.8949
12746.000,89.000000,5209.0300
12746.000,90.000000,4303.5939
12746.000,91.000000,4875.1854
12889.000,81.000000,24730.635
12889.000,82.000000,20194.579
12889.000,83.000000,20712.363
12889.000,84.000000,21517.531
12889.000,85.000000,23947.741
12889.000,86.000000,17288.376
12889.000,87.000000,26508.835
12889.000,88.000000,28774.767
12889.000,89.000000,32219.857
12889.000,90.000000,25105.607
12889.000,91.000000,24693.883
12952.000,81.000000,3871.9965
12952.000,82.000000,3832.9582
12952.000,83.000000,3690.3419
12952.000,84.000000,3633.3605
13047.000,81.000000,1754.0446
13047.000,82.000000,1401.8310
13047.000,83.000000,1439.7099
13073.000,81.000000,783.02867
13073.000,82.000000,737.71165
13073.000,83.000000,754.47085
13073.000,84.000000,755.99796
13073.000,85.000000,1006.8928
13073.000,86.000000,956.67166
13073.000,87.000000,1094.0054
13079.000,81.000000,10423.674
13079.000,82.000000,10039.508
13079.000,83.000000,10246.111
13092.000,81.000000,3284.1783
13092.000,82.000000,1974.5918
13265.000,81.000000,1295.6142
13265.000,82.000000,1294.9032
13265.000,83.000000,1070.8622
13265.000,84.000000,1237.1917
13265.000,85.000000,1273.4402
13265.000,86.000000,2103.7242
13265.000,87.000000,2018.8810
13265.000,88.000000,2229.8876
13265.000,89.000000,1788.5587
13265.000,90.000000,1571.7574
13265.000,91.000000,1613.8815
13270.000,81.000000,1263.4470
13270.000,82.000000,943.36066
13270.000,83.000000,859.16758
13439.000,81.000000,703.90734
13439.000,82.000000,565.82977
13583.000,81.000000,3572.5953
13583.000,82.000000,4161.4915
13634.000,81.000000,930.20803
13634.000,82.000000,717.57723
13823.000,81.000000,538.01301
13823.000,82.000000,434.57479
14048.000,81.000000,488.32587
14048.000,82.000000,377.40140
14234.000,81.000000,453.73494
14368.000,81.000000,1924.5005
14392.000,81.000000,2201.9990
14393.000,81.000000,1437.6184
14866.000,81.000000,2527.3921
14866.000,82.000000,2473.2434
14866.000,83.000000,1645.2250
14938.000,85.000000,406.72326
14938.000,88.000000,461.93551
14938.000,90.000000,580.67770
14938.000,91.000000,579.49804
15027.000,81.000000,4292.9379
15027.000,82.000000,2553.4654
