plant       ,year        ,productivity
33117137.,82.000000,16.345468
33117137.,83.000000,19.915985
33117137.,84.000000,18.297129
33117170.,81.000000,13.525368
33117394.,81.000000,17.869405
33117973.,81.000000,23.481396
33117973.,82.000000,15.125683
33117975.,81.000000,27.162275
33117975.,82.000000,21.209021
33117977.,81.000000,6.8002045
33117977.,82.000000,8.2369946
33117977.,83.000000,19.543267
33117979.,81.000000,15.416877
33117979.,82.000000,18.538654
33117979.,83.000000,18.117153
33117979.,84.000000,17.554145
33117979.,85.000000,17.754099
33117979.,86.000000,17.937281
33117979.,87.000000,17.273889
33117979.,88.000000,18.950806
33117979.,89.000000,16.939350
33117979.,90.000000,17.486145
33117984.,81.000000,28.936674
33117984.,82.000000,16.329506
33117984.,83.000000,18.157354
33117984.,84.000000,17.225463
33117985.,81.000000,46.143721
33117985.,82.000000,39.450533
33117987.,81.000000,30.900809
33117988.,84.000000,19.449062
33117988.,85.000000,17.789523
33117988.,86.000000,19.585159
33117988.,87.000000,18.794106
33117988.,88.000000,27.457692
33117988.,89.000000,29.476430
33117988.,90.000000,22.873687
33117988.,91.000000,16.287923
33117990.,81.000000,14.886804
33117990.,82.000000,14.796992
33117990.,83.000000,6.9779266
33117991.,81.000000,32.552661
33117993.,81.000000,20.045161
33117993.,82.000000,17.737657
33117993.,83.000000,17.043574
33117993.,84.000000,16.006865
33117993.,85.000000,16.171178
33117993.,86.000000,18.602068
33117993.,87.000000,18.542192
33117993.,88.000000,19.118200
33117993.,89.000000,19.376524
33117993.,90.000000,19.345379
33117993.,91.000000,19.255730
33117996.,81.000000,15.893759
33117996.,82.000000,15.721718
33117996.,83.000000,15.707852
33117996.,84.000000,16.050604
33117996.,85.000000,16.348180
33117996.,86.000000,15.217403
33117996.,87.000000,16.115475
33117996.,88.000000,15.494819
33117996.,89.000000,14.731808
33117996.,90.000000,14.284344
33117996.,91.000000,14.132749
33117999.,81.000000,12.198312
33118001.,81.000000,13.333036
33118001.,82.000000,13.391770
33118906.,81.000000,15.984879
33118906.,82.000000,16.262695
33118906.,83.000000,19.281161
33118906.,84.000000,19.280049
33118906.,85.000000,13.480975
33118909.,81.000000,29.738499
33118909.,82.000000,20.840517
33118910.,81.000000,17.648882
33118910.,82.000000,16.288957
33118910.,83.000000,16.929801
33118910.,84.000000,18.717710
33118910.,85.000000,19.333105
33118910.,86.000000,18.268346
33118910.,87.000000,19.386506
33118910.,88.000000,15.256754
33118910.,89.000000,15.888679
33118910.,90.000000,14.897811
33118910.,91.000000,14.861427
33118912.,81.000000,23.265041
33118912.,82.000000,20.227672
33118913.,81.000000,18.062528
33118913.,82.000000,16.614306
33118913.,83.000000,15.333296
33118913.,84.000000,12.953021
33118916.,81.000000,31.464547
33118916.,82.000000,18.099726
33118916.,83.000000,19.859519
33118916.,84.000000,19.151315
33118916.,85.000000,21.561306
33118916.,86.000000,16.708497
33118916.,88.000000,17.907104
33118916.,89.000000,18.238455
33118916.,90.000000,17.048929
33118916.,91.000000,20.510691
33118918.,81.000000,16.162045
33118920.,81.000000,22.741007
33118920.,82.000000,18.147411
33118922.,81.000000,17.778036
33118922.,82.000000,18.308518
33118922.,83.000000,18.401306
33118922.,84.000000,16.580140
33118922.,85.000000,13.620835
33118923.,81.000000,16.966008
33118923.,82.000000,19.182035
33118923.,83.000000,16.504913
33118923.,84.000000,16.600279
33118923.,85.000000,16.124483
33118923.,86.000000,18.382751
33118923.,87.000000,17.378554
33118923.,88.000000,16.421631
33118923.,89.000000,17.851224
33118923.,90.000000,15.717691
33118923.,91.000000,15.928535
33118926.,81.000000,18.643779
33118926.,82.000000,18.897224
33118926.,83.000000,19.800193
33118926.,84.000000,20.601479
33118926.,85.000000,21.080852
33118926.,86.000000,17.488986
